CO(GT),PT08_S2(NMHC),C6H6(GT),PT08_S1(CO),PT08_S5(O3),NOx(GT),PT08_S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_idx,group
2.9,996.25,10.502542595459966,1285.75,1827.0,472.7,643.75,167.2,2005-01-02 19:00:00,19,2,1,6,1,-0.9659258262890684,0.2588190451025203,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387,5439,default
2.9,909.0,8.239851353044795,1063.0,963.25,470.0,805.5,159.9,2005-01-02 21:00:00,21,2,1,6,1,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387,5440,default
3.2,909.0,8.239851353044795,1063.0,963.25,505.7,805.5,168.8,2005-01-02 22:00:00,22,2,1,6,1,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387,5441,default
3.1,909.0,8.239851353044795,1063.0,963.25,482.4,805.5,162.3,2005-01-02 23:00:00,23,2,1,6,1,-0.25881904510252157,0.9659258262890681,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387,5442,default
3.0,909.0,8.239851353044795,1063.0,963.25,436.1,805.5,148.5,2005-01-03 00:00:00,0,3,1,0,0,0.0,1.0,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5443,default
3.4,909.0,8.239851353044795,1063.0,963.25,472.0,805.5,158.0,2005-01-03 01:00:00,1,3,1,0,0,0.25881904510252074,0.9659258262890683,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5444,default
3.0,909.0,8.239851353044795,1063.0,963.25,378.9,805.5,142.7,2005-01-03 02:00:00,2,3,1,0,0,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5445,default
2.7,909.0,8.239851353044795,1063.0,963.25,179.8,805.5,109.0,2005-01-03 03:00:00,3,3,1,0,0,0.7071067811865476,0.7071067811865476,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5446,default
1.8,909.0,8.239851353044795,1063.0,963.25,285.8,805.5,120.5,2005-01-03 04:00:00,4,3,1,0,0,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5447,default
1.1,909.0,8.239851353044795,1063.0,963.25,155.4,805.5,92.3,2005-01-03 05:00:00,5,3,1,0,0,0.9659258262890683,0.25881904510252074,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5448,default
1.4,909.0,8.239851353044795,1063.0,963.25,264.2,805.5,101.5,2005-01-03 06:00:00,6,3,1,0,0,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5449,default
1.8,909.0,8.239851353044795,1063.0,963.25,366.2,805.5,121.0,2005-01-03 07:00:00,7,3,1,0,0,0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5450,default
1.9,909.0,8.239851353044795,1063.0,963.25,349.0,805.5,130.1,2005-01-03 10:00:00,10,3,1,0,0,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5451,default
1.7,909.0,8.239851353044795,1063.0,963.25,284.9,805.5,116.7,2005-01-03 11:00:00,11,3,1,0,0,0.258819045102521,-0.9659258262890682,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5452,default
1.7,909.0,8.239851353044795,1063.0,963.25,265.4,805.5,114.7,2005-01-03 12:00:00,12,3,1,0,0,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5453,default
1.6,909.0,8.239851353044795,1063.0,963.25,222.4,805.5,106.3,2005-01-03 13:00:00,13,3,1,0,0,-0.2588190451025208,-0.9659258262890683,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5454,default
1.6,909.0,8.239851353044795,1063.0,963.25,237.2,805.5,102.2,2005-01-03 14:00:00,14,3,1,0,0,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5455,default
1.7,909.0,8.239851353044795,1063.0,963.25,293.5,805.5,122.3,2005-01-03 15:00:00,15,3,1,0,0,-0.7071067811865471,-0.7071067811865479,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5456,default
2.2,909.0,8.239851353044795,1063.0,963.25,329.4,805.5,137.6,2005-01-03 16:00:00,16,3,1,0,0,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5457,default
3.3,909.0,8.239851353044795,1063.0,963.25,487.4,805.5,162.4,2005-01-03 17:00:00,17,3,1,0,0,-0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5458,default
3.2,909.0,8.239851353044795,1063.0,963.25,509.4,805.5,162.8,2005-01-03 21:00:00,21,3,1,0,0,-0.7071067811865477,0.7071067811865474,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5459,default
1.7,909.0,8.239851353044795,1063.0,963.25,276.8,805.5,135.4,2005-01-03 22:00:00,22,3,1,0,0,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5460,default
1.5,909.0,8.239851353044795,1063.0,963.25,267.9,805.5,130.1,2005-01-03 23:00:00,23,3,1,0,0,-0.25881904510252157,0.9659258262890681,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,5461,default
1.3,909.0,8.239851353044795,1063.0,963.25,192.5,805.5,116.7,2005-01-04 00:00:00,0,4,1,1,0,0.0,1.0,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5462,default
1.2,909.0,8.239851353044795,1063.0,963.25,166.8,805.5,103.9,2005-01-04 01:00:00,1,4,1,1,0,0.25881904510252074,0.9659258262890683,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5463,default
1.3,909.0,8.239851353044795,1063.0,963.25,158.6,805.5,97.1,2005-01-04 02:00:00,2,4,1,1,0,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5464,default
0.8,909.0,8.239851353044795,1063.0,963.25,179.8,805.5,109.0,2005-01-04 03:00:00,3,4,1,1,0,0.7071067811865476,0.7071067811865476,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5465,default
0.6,909.0,8.239851353044795,1063.0,963.25,88.9,805.5,71.7,2005-01-04 04:00:00,4,4,1,1,0,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5466,default
0.8,909.0,8.239851353044795,1063.0,963.25,97.2,805.5,71.2,2005-01-04 05:00:00,5,4,1,1,0,0.9659258262890683,0.25881904510252074,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5467,default
0.9,909.0,8.239851353044795,1063.0,963.25,181.6,805.5,93.5,2005-01-04 06:00:00,6,4,1,1,0,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5468,default
1.1,909.0,8.239851353044795,1063.0,963.25,262.0,805.5,118.4,2005-01-04 07:00:00,7,4,1,1,0,0.9659258262890683,-0.25881904510252063,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5469,default
3.6,909.0,8.239851353044795,1063.0,963.25,540.3,805.5,170.3,2005-01-04 09:00:00,9,4,1,1,0,0.7071067811865476,-0.7071067811865475,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5470,default
3.1,909.0,8.239851353044795,1063.0,963.25,480.4,805.5,171.4,2005-01-04 10:00:00,10,4,1,1,0,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5471,default
2.8,909.0,8.239851353044795,1063.0,963.25,425.8,805.5,165.4,2005-01-04 13:00:00,13,4,1,1,0,-0.2588190451025208,-0.9659258262890683,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5472,default
2.6,909.0,8.239851353044795,1063.0,963.25,397.2,805.5,147.7,2005-01-04 14:00:00,14,4,1,1,0,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5473,default
3.0,909.0,8.239851353044795,1063.0,963.25,473.2,805.5,172.4,2005-01-04 15:00:00,15,4,1,1,0,-0.7071067811865471,-0.7071067811865479,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5474,default
2.9,909.0,8.239851353044795,1063.0,963.25,368.5,805.5,164.8,2005-01-04 16:00:00,16,4,1,1,0,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5475,default
3.8,909.0,8.239851353044795,1063.0,963.25,531.7,805.5,183.9,2005-01-04 17:00:00,17,4,1,1,0,-0.9659258262890683,-0.25881904510252063,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5476,default
3.8,909.0,8.239851353044795,1063.0,963.25,498.2,805.5,173.1,2005-01-04 18:00:00,18,4,1,1,0,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5477,default
3.6,909.0,8.239851353044795,1063.0,963.25,486.8,805.5,174.3,2005-01-04 19:00:00,19,4,1,1,0,-0.9659258262890684,0.2588190451025203,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5478,default
3.7,909.0,8.239851353044795,1063.0,963.25,502.2,805.5,165.8,2005-01-04 21:00:00,21,4,1,1,0,-0.7071067811865477,0.7071067811865474,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5479,default
2.4,909.0,8.239851353044795,1063.0,963.25,380.6,805.5,149.8,2005-01-04 22:00:00,22,4,1,1,0,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5480,default
1.7,909.0,8.239851353044795,1063.0,963.25,249.7,805.5,130.7,2005-01-04 23:00:00,23,4,1,1,0,-0.25881904510252157,0.9659258262890681,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,5481,default
1.7,909.0,8.239851353044795,1063.0,963.25,265.6,805.5,128.8,2005-01-05 00:00:00,0,5,1,2,0,0.0,1.0,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5482,default
1.7,792.0,5.581302679176529,1135.0,1151.0,226.1,727.0,119.6,2005-01-05 01:00:00,1,5,1,2,0,0.25881904510252074,0.9659258262890683,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5483,default
1.9,901.25,8.050252104073985,1188.0,1184.75,258.6,657.0,118.6,2005-01-05 02:00:00,2,5,1,2,0,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5484,default
2.0,920.75,8.53088910572999,1242.0,1373.5,179.8,625.75,109.0,2005-01-05 03:00:00,3,5,1,2,0,0.7071067811865476,0.7071067811865476,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5485,default
2.0,888.75,7.748421496443901,1219.0,1405.25,260.0,648.75,110.5,2005-01-05 04:00:00,4,5,1,2,0,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5486,default
1.7,850.25,6.849891943840394,1186.75,1382.5,241.9,652.75,109.1,2005-01-05 05:00:00,5,5,1,2,0,0.9659258262890683,0.25881904510252074,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5487,default
1.8,904.25,8.123422119877722,1224.5,1459.75,267.4,644.25,110.1,2005-01-05 06:00:00,6,5,1,2,0,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5488,default
2.2,1018.5,11.116640655817063,1332.75,1612.0,410.9,576.0,126.1,2005-01-05 07:00:00,7,5,1,2,0,0.9659258262890683,-0.25881904510252063,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5489,default
3.1,1089.75,13.182230127749888,1295.25,1440.5,459.2,552.5,154.8,2005-01-05 14:00:00,14,5,1,2,0,-0.4999999999999997,-0.8660254037844388,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5490,default
2.6,1111.75,13.850130929670096,1287.5,1379.5,346.3,559.5,150.0,2005-01-05 15:00:00,15,5,1,2,0,-0.7071067811865471,-0.7071067811865479,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5491,default
2.8,1111.25,13.834795263224649,1280.75,1408.5,383.1,552.75,147.9,2005-01-05 16:00:00,16,5,1,2,0,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5492,default
2.8,1098.75,13.453760957164876,1309.5,1444.75,414.4,558.5,157.5,2005-01-05 17:00:00,17,5,1,2,0,-0.9659258262890683,-0.25881904510252063,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5493,default
2.8,1098.75,13.453760957164876,1276.25,1387.5,369.9,558.75,151.9,2005-01-05 18:00:00,18,5,1,2,0,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5494,default
3.1,1148.0,14.981190048066997,1312.0,1410.5,400.1,531.75,148.1,2005-01-05 19:00:00,19,5,1,2,0,-0.9659258262890684,0.2588190451025203,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5495,default
3.3,1146.0,14.91780198921513,1331.75,1377.25,377.6,539.25,147.0,2005-01-05 20:00:00,20,5,1,2,0,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5496,default
2.7,1046.0,11.896096062617145,1247.75,1315.5,356.9,587.75,143.9,2005-01-05 21:00:00,21,5,1,2,0,-0.7071067811865477,0.7071067811865474,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5497,default
2.3,946.75,9.190126573053254,1181.5,1209.5,333.2,643.25,143.5,2005-01-05 22:00:00,22,5,1,2,0,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5498,default
1.6,809.75,5.956122343665647,1059.0,1001.75,226.6,764.25,125.7,2005-01-05 23:00:00,23,5,1,2,0,-0.25881904510252157,0.9659258262890681,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,5499,default
1.6,795.25,5.649154155725517,1055.75,896.25,202.8,782.5,115.2,2005-01-06 00:00:00,0,6,1,3,0,0.0,1.0,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5500,default
1.7,784.75,5.431203339043807,1063.75,945.75,209.7,769.0,115.9,2005-01-06 01:00:00,1,6,1,3,0,0.25881904510252074,0.9659258262890683,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5501,default
1.6,783.0,5.395234084738762,1059.25,877.0,198.1,780.75,111.9,2005-01-06 02:00:00,2,6,1,3,0,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5502,default
1.4,681.0,3.478432739697483,991.0,717.75,179.8,874.0,109.0,2005-01-06 03:00:00,3,6,1,3,0,0.7071067811865476,0.7071067811865476,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5503,default
1.8,621.75,2.533156691548873,949.5,642.5,89.0,960.25,67.2,2005-01-06 04:00:00,4,6,1,3,0,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5504,default
0.9,679.25,3.448698810469343,1004.75,744.5,88.8,874.5,66.8,2005-01-06 05:00:00,5,6,1,3,0,0.9659258262890683,0.25881904510252074,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5505,default
0.8,568.25,1.7917691381845675,939.0,656.25,100.6,1037.0,72.4,2005-01-06 06:00:00,6,6,1,3,0,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5506,default
0.7,629.25,2.6457215096105893,960.75,681.75,104.1,1010.75,68.6,2005-01-06 07:00:00,7,6,1,3,0,0.9659258262890683,-0.25881904510252063,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5507,default
1.1,712.0,4.023051532017862,1017.0,829.0,191.6,826.5,107.1,2005-01-06 08:00:00,8,6,1,3,0,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5508,default
1.5,822.5,6.2317436447591925,1108.25,960.75,236.5,719.5,117.0,2005-01-06 09:00:00,9,6,1,3,0,0.7071067811865476,-0.7071067811865475,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5509,default
1.5,803.25,5.817659747566895,1121.75,960.0,210.5,733.0,115.1,2005-01-06 10:00:00,10,6,1,3,0,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5510,default
1.6,825.5,6.297366924277402,1098.75,939.5,230.2,738.75,120.0,2005-01-06 11:00:00,11,6,1,3,0,0.258819045102521,-0.9659258262890682,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5511,default
1.6,805.25,5.860115705535284,1123.75,938.0,239.5,725.75,127.9,2005-01-06 12:00:00,12,6,1,3,0,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5512,default
2.0,921.0,8.537128148519281,1186.25,1040.0,295.4,659.75,137.9,2005-01-06 13:00:00,13,6,1,3,0,-0.2588190451025208,-0.9659258262890683,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5513,default
1.7,819.25,6.160982751377795,1096.0,904.0,242.6,732.5,126.7,2005-01-06 14:00:00,14,6,1,3,0,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5514,default
1.5,828.75,6.368789264357057,1120.25,910.0,195.8,725.0,111.2,2005-01-06 15:00:00,15,6,1,3,0,-0.7071067811865471,-0.7071067811865479,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5515,default
2.0,893.0,7.8504920260883315,1185.0,1011.0,237.2,665.75,122.3,2005-01-06 16:00:00,16,6,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5516,default
1.9,885.25,7.664791387485363,1173.25,1038.0,274.4,685.0,134.1,2005-01-06 17:00:00,17,6,1,3,0,-0.9659258262890683,-0.25881904510252063,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5517,default
2.1,935.33333333333,8.898078347600162,1221.0,1144.3333333333,352.1,642.33333333333,152.6,2005-01-06 18:00:00,18,6,1,3,0,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5518,default
2.8,1063.0,12.389162076428056,1329.75,1351.5,487.6,578.0,169.4,2005-01-06 19:00:00,19,6,1,3,0,-0.9659258262890684,0.2588190451025203,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5519,default
2.7,1026.5,11.341067288775244,1325.0,1365.0,425.9,590.5,162.1,2005-01-06 20:00:00,20,6,1,3,0,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5520,default
2.4,914.75,8.381735969623461,1194.75,1244.75,376.4,665.75,152.4,2005-01-06 21:00:00,21,6,1,3,0,-0.7071067811865477,0.7071067811865474,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5521,default
1.6,869.25,7.287422947152213,1150.25,1203.25,237.2,694.25,127.2,2005-01-06 22:00:00,22,6,1,3,0,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5522,default
1.7,805.75,5.870750253780853,1144.5,1120.25,198.5,735.75,111.8,2005-01-06 23:00:00,23,6,1,3,0,-0.25881904510252157,0.9659258262890681,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,5523,default
1.3,728.75,4.331267414137387,1041.0,971.5,163.9,818.75,97.7,2005-01-07 00:00:00,0,7,1,4,0,0.0,1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5524,default
1.4,686.5,3.5725896205436136,1031.75,878.0,141.9,867.0,89.4,2005-01-07 01:00:00,1,7,1,4,0,0.25881904510252074,0.9659258262890683,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5525,default
1.2,660.75,3.141056393473606,1009.75,852.5,142.4,880.75,82.1,2005-01-07 02:00:00,2,7,1,4,0,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5526,default
1.0,619.75,2.5034923538874008,951.25,779.0,179.8,937.75,109.0,2005-01-07 03:00:00,3,7,1,4,0,0.7071067811865476,0.7071067811865476,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5527,default
1.0,617.0,2.4629473984519596,943.75,766.0,126.9,944.25,76.7,2005-01-07 04:00:00,4,7,1,4,0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5528,default
0.6,539.75,1.442220421528291,861.5,670.0,73.4,1109.75,54.6,2005-01-07 05:00:00,5,7,1,4,0,0.9659258262890683,0.25881904510252074,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5529,default
0.7,566.5,1.7693789354604086,908.75,694.0,99.6,1049.25,62.9,2005-01-07 06:00:00,6,7,1,4,0,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5530,default
1.0,659.0,3.1125911650019615,964.75,739.25,125.9,973.25,68.9,2005-01-07 07:00:00,7,7,1,4,0,0.9659258262890683,-0.25881904510252063,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5531,default
1.7,883.5,7.623121501642551,1102.0,939.5,284.4,719.0,98.8,2005-01-07 08:00:00,8,7,1,4,0,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5532,default
3.0,1156.5,15.25186639323188,1225.5,1201.0,418.5,551.75,124.7,2005-01-07 09:00:00,9,7,1,4,0,0.7071067811865476,-0.7071067811865475,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5533,default
2.4,950.25,9.280463860059642,1131.5,1105.75,432.0,658.75,123.0,2005-01-07 10:00:00,10,7,1,4,0,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5534,default
2.2,1013.25,10.970401144780768,1183.0,1185.75,310.4,631.5,127.7,2005-01-07 11:00:00,11,7,1,4,0,0.258819045102521,-0.9659258262890682,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5535,default
2.6,998.25,10.557133221495256,1210.5,1302.25,446.3,605.25,148.6,2005-01-07 12:00:00,12,7,1,4,0,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5536,default
2.5,1029.75,11.432786377520735,1252.5,1368.0,464.4,590.25,137.2,2005-01-07 13:00:00,13,7,1,4,0,-0.2588190451025208,-0.9659258262890683,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5537,default
3.0,1088.0,13.129706743219696,1310.75,1451.75,504.9,562.75,146.7,2005-01-07 14:00:00,14,7,1,4,0,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5538,default
3.3,1035.0,11.58161276263785,1231.5,1255.75,535.5,622.5,131.5,2005-01-07 23:00:00,23,7,1,4,0,-0.25881904510252157,0.9659258262890681,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,5539,default
2.4,843.25,6.691615196197922,1062.5,1089.0,357.4,761.5,114.3,2005-01-08 01:00:00,1,8,1,5,1,0.25881904510252074,0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5540,default
1.4,744.0,4.620274381419234,991.25,948.5,186.6,862.5,95.0,2005-01-08 02:00:00,2,8,1,5,1,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5541,default
1.4,701.25,3.830372555883701,988.75,932.5,179.8,871.25,109.0,2005-01-08 03:00:00,3,8,1,5,1,0.7071067811865476,0.7071067811865476,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5542,default
1.2,673.5,3.3517690595025225,971.5,882.25,169.1,926.0,88.0,2005-01-08 04:00:00,4,8,1,5,1,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5543,default
1.2,675.0,3.376941467632198,973.25,904.5,184.2,903.25,93.8,2005-01-08 05:00:00,5,8,1,5,1,0.9659258262890683,0.25881904510252074,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5544,default
1.2,690.5,3.64173967489039,985.0,902.0,204.5,878.0,97.0,2005-01-08 06:00:00,6,8,1,5,1,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5545,default
1.3,736.0,4.467671749279885,1019.5,922.5,212.5,853.75,93.1,2005-01-08 07:00:00,7,8,1,5,1,0.9659258262890683,-0.25881904510252063,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5546,default
2.3,978.25,10.016669866719493,1192.25,1209.5,415.1,637.75,113.2,2005-01-08 08:00:00,8,8,1,5,1,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5547,default
3.0,1025.5,11.31290941623808,1219.25,1328.75,462.0,604.25,132.8,2005-01-08 10:00:00,10,8,1,5,1,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5548,default
2.5,991.5,10.373373792087863,1195.0,1294.5,387.0,632.25,141.3,2005-01-08 11:00:00,11,8,1,5,1,0.258819045102521,-0.9659258262890682,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5549,default
2.7,1020.25,11.165570527452475,1229.5,1364.5,414.3,604.75,138.8,2005-01-08 12:00:00,12,8,1,5,1,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5550,default
2.8,1086.75,13.092244786448635,1311.5,1452.25,439.8,566.5,147.4,2005-01-08 13:00:00,13,8,1,5,1,-0.2588190451025208,-0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5551,default
3.6,1126.5,14.305786381113023,1386.75,1614.5,515.9,529.75,175.2,2005-01-08 14:00:00,14,8,1,5,1,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5552,default
3.1,1075.5,12.757143466167717,1375.25,1599.0,495.0,554.5,180.2,2005-01-08 15:00:00,15,8,1,5,1,-0.7071067811865471,-0.7071067811865479,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,5553,default
