CO(GT),PT08.S2(NMHC),C6H6(GT),PT08.S1(CO),PT08.S5(O3),NOx(GT),PT08.S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
0.8,568.25,1.7917691381845675,939.0,656.25,100.6,1037.0,72.4,2005-01-06 06:00:00,6,6,1,3,0,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
0.7,629.25,2.6457215096105893,960.75,681.75,104.1,1010.75,68.6,2005-01-06 07:00:00,7,6,1,3,0,0.9659258262890683,-0.25881904510252063,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.1,712.0,4.023051532017862,1017.0,829.0,191.6,826.5,107.1,2005-01-06 08:00:00,8,6,1,3,0,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.5,822.5,6.2317436447591925,1108.25,960.75,236.5,719.5,117.0,2005-01-06 09:00:00,9,6,1,3,0,0.7071067811865476,-0.7071067811865475,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.5,803.25,5.817659747566895,1121.75,960.0,210.5,733.0,115.1,2005-01-06 10:00:00,10,6,1,3,0,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.6,825.5,6.297366924277402,1098.75,939.5,230.2,738.75,120.0,2005-01-06 11:00:00,11,6,1,3,0,0.258819045102521,-0.9659258262890682,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.6,805.25,5.860115705535284,1123.75,938.0,239.5,725.75,127.9,2005-01-06 12:00:00,12,6,1,3,0,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
2.0,921.0,8.537128148519281,1186.25,1040.0,295.4,659.75,137.9,2005-01-06 13:00:00,13,6,1,3,0,-0.2588190451025208,-0.9659258262890683,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.7,819.25,6.160982751377795,1096.0,904.0,242.6,732.5,126.7,2005-01-06 14:00:00,14,6,1,3,0,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.5,828.75,6.368789264357057,1120.25,910.0,195.8,725.0,111.2,2005-01-06 15:00:00,15,6,1,3,0,-0.7071067811865471,-0.7071067811865479,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
2.0,893.0,7.8504920260883315,1185.0,1011.0,237.2,665.75,122.3,2005-01-06 16:00:00,16,6,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.9,885.25,7.664791387485363,1173.25,1038.0,274.4,685.0,134.1,2005-01-06 17:00:00,17,6,1,3,0,-0.9659258262890683,-0.25881904510252063,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
2.1,935.33333333333,8.898078347600162,1221.0,1144.3333333333,352.1,642.33333333333,152.6,2005-01-06 18:00:00,18,6,1,3,0,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
2.8,1063.0,12.389162076428056,1329.75,1351.5,487.6,578.0,169.4,2005-01-06 19:00:00,19,6,1,3,0,-0.9659258262890684,0.2588190451025203,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
2.7,1026.5,11.341067288775244,1325.0,1365.0,425.9,590.5,162.1,2005-01-06 20:00:00,20,6,1,3,0,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
2.4,914.75,8.381735969623461,1194.75,1244.75,376.4,665.75,152.4,2005-01-06 21:00:00,21,6,1,3,0,-0.7071067811865477,0.7071067811865474,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.6,869.25,7.287422947152213,1150.25,1203.25,237.2,694.25,127.2,2005-01-06 22:00:00,22,6,1,3,0,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.7,805.75,5.870750253780853,1144.5,1120.25,198.5,735.75,111.8,2005-01-06 23:00:00,23,6,1,3,0,-0.25881904510252157,0.9659258262890681,0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387
1.3,728.75,4.331267414137387,1041.0,971.5,163.9,818.75,97.7,2005-01-07 00:00:00,0,7,1,4,0,0.0,1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
1.4,686.5,3.5725896205436136,1031.75,878.0,141.9,867.0,89.4,2005-01-07 01:00:00,1,7,1,4,0,0.25881904510252074,0.9659258262890683,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
1.2,660.75,3.141056393473606,1009.75,852.5,142.4,880.75,82.1,2005-01-07 02:00:00,2,7,1,4,0,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
1.0,619.75,2.5034923538874008,951.25,779.0,179.8,937.75,109.0,2005-01-07 03:00:00,3,7,1,4,0,0.7071067811865476,0.7071067811865476,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
1.0,617.0,2.4629473984519596,943.75,766.0,126.9,944.25,76.7,2005-01-07 04:00:00,4,7,1,4,0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
0.6,539.75,1.442220421528291,861.5,670.0,73.4,1109.75,54.6,2005-01-07 05:00:00,5,7,1,4,0,0.9659258262890683,0.25881904510252074,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
0.7,566.5,1.7693789354604086,908.75,694.0,99.6,1049.25,62.9,2005-01-07 06:00:00,6,7,1,4,0,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
1.0,659.0,3.1125911650019615,964.75,739.25,125.9,973.25,68.9,2005-01-07 07:00:00,7,7,1,4,0,0.9659258262890683,-0.25881904510252063,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
1.7,883.5,7.623121501642551,1102.0,939.5,284.4,719.0,98.8,2005-01-07 08:00:00,8,7,1,4,0,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
3.0,1156.5,15.25186639323188,1225.5,1201.0,418.5,551.75,124.7,2005-01-07 09:00:00,9,7,1,4,0,0.7071067811865476,-0.7071067811865475,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
2.4,950.25,9.280463860059642,1131.5,1105.75,432.0,658.75,123.0,2005-01-07 10:00:00,10,7,1,4,0,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
2.2,1013.25,10.970401144780768,1183.0,1185.75,310.4,631.5,127.7,2005-01-07 11:00:00,11,7,1,4,0,0.258819045102521,-0.9659258262890682,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
2.6,998.25,10.557133221495256,1210.5,1302.25,446.3,605.25,148.6,2005-01-07 12:00:00,12,7,1,4,0,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
2.5,1029.75,11.432786377520735,1252.5,1368.0,464.4,590.25,137.2,2005-01-07 13:00:00,13,7,1,4,0,-0.2588190451025208,-0.9659258262890683,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
3.0,1088.0,13.129706743219696,1310.75,1451.75,504.9,562.75,146.7,2005-01-07 14:00:00,14,7,1,4,0,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
3.3,1035.0,11.58161276263785,1231.5,1255.75,535.5,622.5,131.5,2005-01-07 23:00:00,23,7,1,4,0,-0.25881904510252157,0.9659258262890681,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387
2.4,843.25,6.691615196197922,1062.5,1089.0,357.4,761.5,114.3,2005-01-08 01:00:00,1,8,1,5,1,0.25881904510252074,0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.4,744.0,4.620274381419234,991.25,948.5,186.6,862.5,95.0,2005-01-08 02:00:00,2,8,1,5,1,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.4,701.25,3.830372555883701,988.75,932.5,179.8,871.25,109.0,2005-01-08 03:00:00,3,8,1,5,1,0.7071067811865476,0.7071067811865476,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.2,673.5,3.3517690595025225,971.5,882.25,169.1,926.0,88.0,2005-01-08 04:00:00,4,8,1,5,1,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.2,675.0,3.376941467632198,973.25,904.5,184.2,903.25,93.8,2005-01-08 05:00:00,5,8,1,5,1,0.9659258262890683,0.25881904510252074,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.2,690.5,3.64173967489039,985.0,902.0,204.5,878.0,97.0,2005-01-08 06:00:00,6,8,1,5,1,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.3,736.0,4.467671749279885,1019.5,922.5,212.5,853.75,93.1,2005-01-08 07:00:00,7,8,1,5,1,0.9659258262890683,-0.25881904510252063,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
2.3,978.25,10.016669866719493,1192.25,1209.5,415.1,637.75,113.2,2005-01-08 08:00:00,8,8,1,5,1,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
3.0,1025.5,11.31290941623808,1219.25,1328.75,462.0,604.25,132.8,2005-01-08 10:00:00,10,8,1,5,1,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
2.5,991.5,10.373373792087863,1195.0,1294.5,387.0,632.25,141.3,2005-01-08 11:00:00,11,8,1,5,1,0.258819045102521,-0.9659258262890682,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
2.7,1020.25,11.165570527452475,1229.5,1364.5,414.3,604.75,138.8,2005-01-08 12:00:00,12,8,1,5,1,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
2.8,1086.75,13.092244786448635,1311.5,1452.25,439.8,566.5,147.4,2005-01-08 13:00:00,13,8,1,5,1,-0.2588190451025208,-0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
3.6,1126.5,14.305786381113023,1386.75,1614.5,515.9,529.75,175.2,2005-01-08 14:00:00,14,8,1,5,1,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
3.1,1075.5,12.757143466167717,1375.25,1599.0,495.0,554.5,180.2,2005-01-08 15:00:00,15,8,1,5,1,-0.7071067811865471,-0.7071067811865479,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
3.4,1104.75,13.636091225089844,1371.25,1580.5,513.5,552.5,169.1,2005-01-08 21:00:00,21,8,1,5,1,-0.7071067811865477,0.7071067811865474,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
2.4,942.5,9.080938185610142,1198.0,1290.75,371.3,646.75,151.2,2005-01-08 22:00:00,22,8,1,5,1,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.6,812.5,6.015120208960161,1102.0,1000.25,212.5,764.25,123.3,2005-01-08 23:00:00,23,8,1,5,1,-0.25881904510252157,0.9659258262890681,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387
1.7,826.25,6.313818518864275,1119.75,974.0,241.9,749.5,126.8,2005-01-09 00:00:00,0,9,1,6,1,0.0,1.0,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.6,789.25,5.524163125188419,1093.0,948.75,240.9,771.0,127.0,2005-01-09 01:00:00,1,9,1,6,1,0.25881904510252074,0.9659258262890683,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.3,791.0,5.5604956576171745,1112.0,934.0,217.9,764.0,117.5,2005-01-09 02:00:00,2,9,1,6,1,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.8,673.5,3.3517690595025225,986.0,730.25,179.8,882.75,109.0,2005-01-09 03:00:00,3,9,1,6,1,0.7071067811865476,0.7071067811865476,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.8,609.0,2.346607639800625,933.75,580.5,69.6,976.25,54.5,2005-01-09 04:00:00,4,9,1,6,1,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.6,571.25,1.8304312258349797,918.5,521.0,53.6,1016.5,43.9,2005-01-09 05:00:00,5,9,1,6,1,0.9659258262890683,0.25881904510252074,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.6,555.5,1.6314007540189845,929.25,574.75,59.7,1034.75,46.2,2005-01-09 06:00:00,6,9,1,6,1,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.5,551.75,1.585457879294722,918.75,521.5,55.3,1063.0,45.5,2005-01-09 07:00:00,7,9,1,6,1,0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.6,586.0,2.025609370348589,943.75,585.5,92.8,976.5,61.1,2005-01-09 08:00:00,8,9,1,6,1,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.7,579.66666666667,1.9407718465191897,942.66666666667,566.33333333333,80.5,979.66666666667,59.6,2005-01-09 09:00:00,9,9,1,6,1,0.7071067811865476,-0.7071067811865475,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
0.9,683.0,3.512547535780659,1036.25,693.25,108.7,846.0,70.9,2005-01-09 10:00:00,10,9,1,6,1,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.5,797.0,5.685834257884226,1168.0,1021.75,251.2,698.0,110.9,2005-01-09 11:00:00,11,9,1,6,1,0.258819045102521,-0.9659258262890682,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.9,902.5,8.080705308155137,1231.75,1152.0,284.1,626.25,126.8,2005-01-09 12:00:00,12,9,1,6,1,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.9,901.25,8.050252104073985,1235.5,1107.75,262.2,627.75,128.4,2005-01-09 13:00:00,13,9,1,6,1,-0.2588190451025208,-0.9659258262890683,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.2,1069.5,12.579939370051848,1278.25,1110.0,255.5,557.25,142.1,2005-01-09 14:00:00,14,9,1,6,1,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
3.8,1241.5,18.071262914720442,1369.0,1306.25,310.0,476.25,145.3,2005-01-09 15:00:00,15,9,1,6,1,-0.7071067811865471,-0.7071067811865479,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.0,928.75,8.73150190350893,1182.0,1029.25,268.5,647.75,145.4,2005-01-09 16:00:00,16,9,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.2,932.5,8.826222726457212,1210.25,1093.5,348.2,647.75,156.4,2005-01-09 17:00:00,17,9,1,6,1,-0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
3.3,1120.75,14.127410287499904,1316.25,1281.75,395.7,548.0,154.2,2005-01-09 18:00:00,18,9,1,6,1,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.7,951.5,9.31281843867851,1221.25,1147.25,431.7,641.0,165.1,2005-01-09 19:00:00,19,9,1,6,1,-0.9659258262890684,0.2588190451025203,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.6,1034.0,11.553201624877465,1260.25,1208.0,419.0,587.75,153.1,2005-01-09 20:00:00,20,9,1,6,1,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.5,961.5,9.573380764703579,1231.25,1191.5,411.7,624.5,151.0,2005-01-09 21:00:00,21,9,1,6,1,-0.7071067811865477,0.7071067811865474,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.5,803.75,5.8282613974034065,1114.5,1135.5,222.9,733.5,130.6,2005-01-09 22:00:00,22,9,1,6,1,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
1.9,876.75,7.463303030999023,1180.25,1131.25,242.3,680.25,128.1,2005-01-09 23:00:00,23,9,1,6,1,-0.25881904510252157,0.9659258262890681,0.9680771188662043,-0.2506525322587204,0.49999999999999994,0.8660254037844387
2.0,872.5,7.3634180851910065,1174.0,1070.5,287.5,672.0,136.6,2005-01-10 00:00:00,0,10,1,0,0,0.0,1.0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.7,876.0,7.445634592498937,1177.75,1058.75,209.0,665.75,119.3,2005-01-10 01:00:00,1,10,1,0,0,0.25881904510252074,0.9659258262890683,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.2,704.25,3.8837376860121444,1052.0,909.0,141.3,806.75,96.3,2005-01-10 02:00:00,2,10,1,0,0,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
0.9,591.0,2.0936764730867203,998.0,820.25,179.8,937.25,109.0,2005-01-10 03:00:00,3,10,1,0,0,0.7071067811865476,0.7071067811865476,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
0.6,531.75,1.3499583134462216,959.5,724.0,65.6,1058.75,60.0,2005-01-10 04:00:00,4,10,1,0,0,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.8,570.75,1.823963117541601,958.25,706.5,63.8,998.25,53.8,2005-01-10 05:00:00,5,10,1,0,0,0.9659258262890683,0.25881904510252074,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.8,649.75,2.963972167403005,989.25,768.25,104.5,899.75,66.2,2005-01-10 06:00:00,6,10,1,0,0,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
0.4,842.75,6.680370115592837,1161.75,1027.0,302.8,684.5,103.9,2005-01-10 07:00:00,7,10,1,0,0,0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.7,1140.75,14.751953871194921,1334.5,1500.75,482.3,512.0,132.8,2005-01-10 12:00:00,12,10,1,0,0,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
2.4,1276.5,19.290974886272963,1429.25,1560.25,498.3,455.75,152.4,2005-01-10 15:00:00,15,10,1,0,0,-0.7071067811865471,-0.7071067811865479,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
2.4,1223.25,17.448785457922146,1409.25,1537.5,478.8,474.5,145.3,2005-01-10 16:00:00,16,10,1,0,0,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
2.0,1210.25,17.011061860886493,1371.5,1490.5,419.8,484.25,138.6,2005-01-10 17:00:00,17,10,1,0,0,-0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
2.0,1212.5,17.086482300273307,1366.25,1469.0,378.4,488.5,134.2,2005-01-10 18:00:00,18,10,1,0,0,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
3.1,1192.25,16.412828604275592,1365.0,1486.25,340.1,492.0,128.2,2005-01-10 19:00:00,19,10,1,0,0,-0.9659258262890684,0.2588190451025203,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
3.3,1217.75,17.26301615174579,1384.75,1494.0,398.5,478.25,134.6,2005-01-10 20:00:00,20,10,1,0,0,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
3.3,1137.0,14.633975213822607,1361.25,1471.25,448.7,502.75,136.4,2005-01-10 21:00:00,21,10,1,0,0,-0.7071067811865477,0.7071067811865474,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
2.6,1047.0,11.924863429687202,1312.0,1398.75,374.4,545.0,126.3,2005-01-10 22:00:00,22,10,1,0,0,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.7,870.5,7.31661206728073,1176.75,1191.5,243.8,660.0,116.1,2005-01-10 23:00:00,23,10,1,0,0,-0.25881904510252157,0.9659258262890681,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387
1.8,888.25,7.736450654175492,1204.5,1187.0,256.3,646.5,116.4,2005-01-11 00:00:00,0,11,1,1,0,0.0,1.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
1.5,756.75,4.867985701735958,1114.25,1069.75,212.3,744.25,106.8,2005-01-11 01:00:00,1,11,1,1,0,0.25881904510252074,0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
1.1,707.5,3.941904751445938,1047.25,949.0,146.3,815.75,90.9,2005-01-11 02:00:00,2,11,1,1,0,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
0.9,592.0,2.1074048532660337,981.5,829.5,179.8,952.5,109.0,2005-01-11 03:00:00,3,11,1,1,0,0.7071067811865476,0.7071067811865476,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
0.7,644.0,2.87315397168927,992.0,854.25,96.0,898.75,70.3,2005-01-11 04:00:00,4,11,1,1,0,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
0.7,628.5,2.634371220535116,976.75,835.25,105.5,908.25,78.1,2005-01-11 05:00:00,5,11,1,1,0,0.9659258262890683,0.25881904510252074,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
0.9,670.5,3.3016653531086257,1047.0,886.5,114.7,863.0,74.8,2005-01-11 06:00:00,6,11,1,1,0,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
1.3,774.5,5.221978232928398,1125.75,1019.0,236.4,760.25,100.6,2005-01-11 07:00:00,7,11,1,1,0,0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.7,1158.0,15.299847178535353,1386.0,1552.5,527.5,518.0,142.6,2005-01-11 10:00:00,10,11,1,1,0,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.1,1191.75,16.396341469574082,1362.5,1637.25,530.7,499.0,148.2,2005-01-11 12:00:00,12,11,1,1,0,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.0,1184.25,16.149882816314935,1331.25,1532.75,493.2,507.0,148.8,2005-01-11 13:00:00,13,11,1,1,0,-0.2588190451025208,-0.9659258262890683,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.6,1261.25,18.75535497964976,1400.75,1576.75,527.3,478.5,141.3,2005-01-11 14:00:00,14,11,1,1,0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.2,1239.0,17.985442521637722,1373.5,1532.25,487.3,482.75,147.1,2005-01-11 15:00:00,15,11,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.4,1227.75,17.601408620175995,1386.0,1578.25,530.7,478.5,152.1,2005-01-11 17:00:00,17,11,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.9,1276.5,19.290974886272963,1419.25,1630.5,495.4,458.75,144.4,2005-01-11 18:00:00,18,11,1,1,0,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
3.6,1288.0,19.69913018617026,1427.75,1628.75,487.2,465.25,146.0,2005-01-11 19:00:00,19,11,1,1,0,-0.9659258262890684,0.2588190451025203,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387
1.2,963.66666666667,9.630239568062246,1208.3333333333,1349.6666666667,399.3,602.0,126.6,2005-01-12 00:00:00,0,12,1,2,0,0.0,1.0,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
2.4,1028.5,11.397472532940633,1280.0,1363.25,399.4,564.25,122.8,2005-01-12 01:00:00,1,12,1,2,0,0.25881904510252074,0.9659258262890683,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
2.1,941.5,9.05532769248143,1174.25,1261.75,380.7,625.5,121.9,2005-01-12 02:00:00,2,12,1,2,0,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
1.1,729.25,4.340616682903839,1022.0,1034.0,179.8,803.25,109.0,2005-01-12 03:00:00,3,12,1,2,0,0.7071067811865476,0.7071067811865476,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
1.8,722.0,4.205894718223859,1002.25,997.75,161.9,806.5,84.7,2005-01-12 04:00:00,4,12,1,2,0,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
1.0,746.25,4.66358706081456,1017.5,957.5,182.5,799.5,83.1,2005-01-12 05:00:00,5,12,1,2,0,0.9659258262890683,0.25881904510252074,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
1.4,868.0,7.258283586063776,1095.25,1077.5,356.6,676.25,97.5,2005-01-12 06:00:00,6,12,1,2,0,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
1.8,951.25,9.30634368271899,1181.75,1142.75,478.8,633.75,108.5,2005-01-12 07:00:00,7,12,1,2,0,0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
3.1,1154.5,15.187991985721865,1243.25,1397.5,430.6,545.75,155.9,2005-01-12 14:00:00,14,12,1,2,0,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
3.4,1244.25,18.16586643674536,1303.5,1496.5,491.3,506.75,172.8,2005-01-12 15:00:00,15,12,1,2,0,-0.7071067811865471,-0.7071067811865479,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387
